review_id,caterer_id,caterer_name,cuisine_type,performance_tier,review_date,star_rating,vader_compound,vader_label,tb_polarity,tb_subjectivity,topic_label,topic_probability,word_count
781,10,New England Deli,American,needs_improvement,2023-09-21,4,0.7783,positive,0.55,0.9375,Packaging & Presentation,0.6133,13
906,11,Saffron House,Middle Eastern,gold,2023-09-21,5,0.8689,positive,0.45,0.425,Packaging & Presentation,0.9527,15
485,6,Taqueria Del Sol,Mexican,gold,2023-09-21,5,0.6361,positive,-0.1,0.75,Delivery & Timeliness,0.3736,22
469,6,Taqueria Del Sol,Mexican,gold,2023-09-23,4,0.7003,positive,0.36,0.7,Food Quality & Taste,0.4941,18
239,3,Harbor Fresh Kitchen,American,silver,2023-09-24,4,0.6353,positive,0.3,0.5,Food Quality & Taste,0.9499,16
249,3,Harbor Fresh Kitchen,American,silver,2023-09-24,4,0.6249,positive,0.45,0.75,Packaging & Presentation,0.5293,11
1031,13,The Smokehouse BBQ,BBQ,silver,2023-09-24,4,0.3612,positive,0.2214,0.5589,Food Quality & Taste,0.5494,18
95,2,Spice Route Catering,Indian,gold,2023-09-24,4,0.6361,positive,0.3778,0.6389,Food Quality & Taste,0.9428,14
165,2,Spice Route Catering,Indian,gold,2023-09-24,5,0.6478,positive,0.15,0.5,Packaging & Presentation,0.5825,20
319,4,Bella Cucina Events,Italian,platinum,2023-09-25,5,0.6115,positive,0.5,0.5,Customer Service,0.9422,18
762,9,Seoul Kitchen Catering,Korean,gold,2023-09-26,4,0.5574,positive,-0.2,0.6917,Packaging & Presentation,0.509,16
31,1,Boston Box Lunch Co.,American,platinum,2023-09-27,5,0.5106,positive,0.2929,0.7179,Packaging & Presentation,0.575,19
120,2,Spice Route Catering,Indian,gold,2023-09-28,4,0.8779,positive,0.55,0.9375,Customer Service,0.5146,15
963,12,Pacific Rim Catering,Asian Fusion,silver,2023-09-28,4,0.7269,positive,0.6,1.0,Customer Service,0.6834,13
880,11,Saffron House,Middle Eastern,gold,2023-09-29,5,0.7264,positive,0.303,0.7215,Value & Pricing,0.6741,22
158,2,Spice Route Catering,Indian,gold,2023-09-30,5,0.2263,positive,0.0286,0.8119,Value & Pricing,0.9635,23
847,11,Saffron House,Middle Eastern,gold,2023-10-01,4,0.7579,positive,0.65,0.4,Delivery & Timeliness,0.919,13
98,2,Spice Route Catering,Indian,gold,2023-10-02,5,0.807,positive,0.625,0.925,Value & Pricing,0.9524,19
782,10,New England Deli,American,needs_improvement,2023-10-02,4,0.6115,positive,1.0,1.0,Food Quality & Taste,0.8991,10
139,2,Spice Route Catering,Indian,gold,2023-10-03,5,0.7264,positive,0.0587,0.3538,Customer Service,0.5126,25
845,11,Saffron House,Middle Eastern,gold,2023-10-03,5,0.7841,positive,0.75,0.75,Customer Service,0.7008,22
850,11,Saffron House,Middle Eastern,gold,2023-10-03,4,0.3612,positive,0.2214,0.5589,Food Quality & Taste,0.5494,18
956,12,Pacific Rim Catering,Asian Fusion,silver,2023-10-04,4,0.7269,positive,0.25,0.65,Value & Pricing,0.9331,17
641,8,Mediterranean Table,Mediterranean,platinum,2023-10-04,5,0.8122,positive,0.1338,0.7288,Delivery & Timeliness,0.3644,26
422,5,Green Garden Catering,Vegetarian,gold,2023-10-06,5,0.6801,positive,0.1837,0.5038,Packaging & Presentation,0.6452,19
761,9,Seoul Kitchen Catering,Korean,gold,2023-10-07,5,0.9186,positive,0.5333,0.7917,Customer Service,0.768,27
844,11,Saffron House,Middle Eastern,gold,2023-10-07,4,0.839,positive,1.0,1.0,Delivery & Timeliness,0.9426,14
385,5,Green Garden Catering,Vegetarian,gold,2023-10-08,4,0.5859,positive,0.2,0.4333,Food Quality & Taste,0.6502,16
366,5,Green Garden Catering,Vegetarian,gold,2023-10-08,4,0.6249,positive,0.45,0.75,Packaging & Presentation,0.5293,11
1037,13,The Smokehouse BBQ,BBQ,silver,2023-10-09,4,0.9042,positive,0.6,1.0,Customer Service,0.95,16
872,11,Saffron House,Middle Eastern,gold,2023-10-09,5,0.8271,positive,0.05,1.0,Value & Pricing,0.3777,22
222,3,Harbor Fresh Kitchen,American,silver,2023-10-10,4,0.5994,positive,0.4786,0.8119,Customer Service,0.5796,17
623,8,Mediterranean Table,Mediterranean,platinum,2023-10-10,5,0.8648,positive,1.0,1.0,Delivery & Timeliness,0.9666,19
442,6,Taqueria Del Sol,Mexican,gold,2023-10-10,4,0.7778,positive,0.65,0.4,Food Quality & Taste,0.9198,16
27,1,Boston Box Lunch Co.,American,platinum,2023-10-12,5,0.8225,positive,0.2167,0.6667,Delivery & Timeliness,0.6983,18
93,2,Spice Route Catering,Indian,gold,2023-10-13,4,0.7579,positive,0.2667,0.5583,Food Quality & Taste,0.9555,18
639,8,Mediterranean Table,Mediterranean,platinum,2023-10-13,5,0.8176,positive,1.0,0.3,Packaging & Presentation,0.9424,20
238,3,Harbor Fresh Kitchen,American,silver,2023-10-14,4,0.8689,positive,0.8,1.0,Delivery & Timeliness,0.5315,17
51,1,Boston Box Lunch Co.,American,platinum,2023-10-14,5,0.7269,positive,0.3,0.5,Customer Service,0.7765,18
1196,15,Federal Street Fare,American,needs_improvement,2023-10-15,3,-0.6689,negative,0.325,0.5938,Food Quality & Taste,0.6451,24
671,8,Mediterranean Table,Mediterranean,platinum,2023-10-15,5,0.8588,positive,0.267,0.403,Food Quality & Taste,0.9636,27
476,6,Taqueria Del Sol,Mexican,gold,2023-10-15,4,0.5574,positive,0.3,0.5,Delivery & Timeliness,0.9499,10
688,9,Seoul Kitchen Catering,Korean,gold,2023-10-15,4,0.0,neutral,0.1,0.1,Packaging & Presentation,0.5221,13
525,7,The Grain Bowl,American,silver,2023-10-16,5,0.6115,positive,0.5286,0.8119,Value & Pricing,0.7989,19
241,3,Harbor Fresh Kitchen,American,silver,2023-10-16,5,0.8481,positive,0.75,0.5875,Food Quality & Taste,0.8427,22
164,2,Spice Route Catering,Indian,gold,2023-10-16,4,0.836,positive,0.6,1.0,Packaging & Presentation,0.5111,14
638,8,Mediterranean Table,Mediterranean,platinum,2023-10-18,5,0.8402,positive,0.3,0.4125,Food Quality & Taste,0.5681,21
959,12,Pacific Rim Catering,Asian Fusion,silver,2023-10-18,5,0.4215,positive,-0.1,0.55,Value & Pricing,0.81,22
577,7,The Grain Bowl,American,silver,2023-10-19,4,0.6808,positive,0.3,0.5,Packaging & Presentation,0.5334,10
22,1,Boston Box Lunch Co.,American,platinum,2023-10-19,5,0.7579,positive,0.45,0.425,Packaging & Presentation,0.9598,16
1176,15,Federal Street Fare,American,needs_improvement,2023-10-20,4,0.807,positive,0.625,0.925,Value & Pricing,0.9378,12
516,7,The Grain Bowl,American,silver,2023-10-21,4,0.7717,positive,0.4333,0.3667,Food Quality & Taste,0.9427,19
510,6,Taqueria Del Sol,Mexican,gold,2023-10-21,4,0.5106,positive,0.0,0.0,Packaging & Presentation,0.9328,10
1148,15,Federal Street Fare,American,needs_improvement,2023-10-22,4,0.7003,positive,0.15,0.4,Food Quality & Taste,0.5978,16
344,4,Bella Cucina Events,Italian,platinum,2023-10-23,5,0.7774,positive,0.2838,0.5038,Food Quality & Taste,0.6886,18
8,1,Boston Box Lunch Co.,American,platinum,2023-10-24,4,0.7096,positive,0.2667,0.4667,Delivery & Timeliness,0.9333,12
691,9,Seoul Kitchen Catering,Korean,gold,2023-10-24,4,0.8271,positive,0.75,0.9375,Delivery & Timeliness,0.5935,16
140,2,Spice Route Catering,Indian,gold,2023-10-25,5,0.7346,positive,-0.033,0.543,Food Quality & Taste,0.6222,28
660,8,Mediterranean Table,Mediterranean,platinum,2023-10-26,5,0.802,positive,0.85,1.0,Customer Service,0.5274,22
912,11,Saffron House,Middle Eastern,gold,2023-10-26,5,0.6697,positive,0.045,0.4328,Packaging & Presentation,0.5162,23
1020,13,The Smokehouse BBQ,BBQ,silver,2023-10-26,4,0.7096,positive,0.4333,0.8333,Delivery & Timeliness,0.6546,12
1066,14,Garden State Greens,Vegetarian,silver,2023-10-29,4,0.8555,positive,0.525,0.925,Value & Pricing,0.5665,15
201,3,Harbor Fresh Kitchen,American,silver,2023-10-30,4,0.3818,positive,0.4167,0.7083,Packaging & Presentation,0.6367,12
1010,13,The Smokehouse BBQ,BBQ,silver,2023-10-30,4,0.8555,positive,0.2667,0.5,Customer Service,0.9467,17
322,4,Bella Cucina Events,Italian,platinum,2023-10-30,5,0.9022,positive,0.52,0.79,Value & Pricing,0.4665,17
698,9,Seoul Kitchen Catering,Korean,gold,2023-10-31,5,0.6908,positive,0.4,0.5333,Packaging & Presentation,0.5924,23
825,10,New England Deli,American,needs_improvement,2023-11-02,4,0.4019,positive,0.1,0.2417,Packaging & Presentation,0.9495,12
122,2,Spice Route Catering,Indian,gold,2023-11-03,5,0.5095,positive,0.3,0.5,Delivery & Timeliness,0.3736,19
188,3,Harbor Fresh Kitchen,American,silver,2023-11-04,4,0.5719,positive,1.0,1.0,Delivery & Timeliness,0.7286,14
15,1,Boston Box Lunch Co.,American,platinum,2023-11-04,5,0.8658,positive,0.0333,0.8333,Value & Pricing,0.6276,23
306,4,Bella Cucina Events,Italian,platinum,2023-11-05,5,0.4201,positive,0.045,0.3383,Food Quality & Taste,0.6779,21
1126,14,Garden State Greens,Vegetarian,silver,2023-11-06,4,0.7096,positive,0.4667,0.8233,Value & Pricing,0.9496,13
871,11,Saffron House,Middle Eastern,gold,2023-11-06,4,0.6124,positive,0.5,0.875,Packaging & Presentation,0.5741,13
572,7,The Grain Bowl,American,silver,2023-11-07,4,0.6249,positive,0.2833,0.5542,Food Quality & Taste,0.9555,17
954,12,Pacific Rim Catering,Asian Fusion,silver,2023-11-07,5,0.6124,positive,0.0,0.0,Delivery & Timeliness,0.4864,18
353,5,Green Garden Catering,Vegetarian,gold,2023-11-07,5,0.8834,positive,0.3083,0.5333,Customer Service,0.3613,30
905,11,Saffron House,Middle Eastern,gold,2023-11-08,5,0.6597,positive,0.2667,0.4333,Food Quality & Taste,0.5628,28
778,10,New England Deli,American,needs_improvement,2023-11-08,4,0.3612,positive,0.1333,0.3,Food Quality & Taste,0.6788,16
879,11,Saffron House,Middle Eastern,gold,2023-11-10,5,0.8689,positive,0.8,1.0,Delivery & Timeliness,0.566,24
614,8,Mediterranean Table,Mediterranean,platinum,2023-11-11,5,0.8779,positive,0.6,1.0,Delivery & Timeliness,0.3679,18
193,3,Harbor Fresh Kitchen,American,silver,2023-11-11,4,0.6115,positive,1.0,1.0,Food Quality & Taste,0.8991,10
107,2,Spice Route Catering,Indian,gold,2023-11-12,5,0.0,neutral,0.2929,0.7179,Value & Pricing,0.9459,22
654,8,Mediterranean Table,Mediterranean,platinum,2023-11-15,5,0.5423,positive,0.3778,0.5056,Value & Pricing,0.7322,22
448,6,Taqueria Del Sol,Mexican,gold,2023-11-16,4,0.7574,positive,0.575,0.75,Customer Service,0.5114,18
758,9,Seoul Kitchen Catering,Korean,gold,2023-11-18,4,0.7845,positive,0.55,0.3417,Packaging & Presentation,0.9426,15
1143,15,Federal Street Fare,American,needs_improvement,2023-11-18,4,0.0,neutral,0.2929,0.7179,Packaging & Presentation,0.5791,13
269,4,Bella Cucina Events,Italian,platinum,2023-11-19,5,0.6597,positive,0.4778,0.8056,Packaging & Presentation,0.6582,19
628,8,Mediterranean Table,Mediterranean,platinum,2023-11-19,4,0.6361,positive,0.3778,0.6389,Food Quality & Taste,0.9428,14
80,1,Boston Box Lunch Co.,American,platinum,2023-11-20,5,0.4939,positive,0.15,0.4,Food Quality & Taste,0.6046,24
857,11,Saffron House,Middle Eastern,gold,2023-11-20,5,0.8381,positive,0.1338,0.7288,Value & Pricing,0.5167,22
151,2,Spice Route Catering,Indian,gold,2023-11-20,4,0.8479,positive,1.0,0.65,Food Quality & Taste,0.8646,13
607,8,Mediterranean Table,Mediterranean,platinum,2023-11-22,4,0.3818,positive,0.3548,0.7131,Value & Pricing,0.9422,13
86,1,Boston Box Lunch Co.,American,platinum,2023-11-23,5,0.8479,positive,0.6667,0.4333,Customer Service,0.9325,18
1002,13,The Smokehouse BBQ,BBQ,silver,2023-11-23,4,0.8779,positive,0.55,0.9375,Customer Service,0.5146,15
171,2,Spice Route Catering,Indian,gold,2023-11-23,4,0.836,positive,1.0,0.65,Delivery & Timeliness,0.9266,17
829,11,Saffron House,Middle Eastern,gold,2023-11-24,5,0.8481,positive,0.3333,0.4111,Packaging & Presentation,0.9634,17
551,7,The Grain Bowl,American,silver,2023-11-25,4,0.8481,positive,0.4833,0.8833,Value & Pricing,0.5666,14
339,4,Bella Cucina Events,Italian,platinum,2023-11-25,5,0.9081,positive,0.5222,0.8111,Value & Pricing,0.6909,18
459,6,Taqueria Del Sol,Mexican,gold,2023-11-26,4,0.8225,positive,0.3,0.6,Food Quality & Taste,0.5894,19
695,9,Seoul Kitchen Catering,Korean,gold,2023-11-26,5,0.8979,positive,0.5,0.5583,Food Quality & Taste,0.933,21
501,6,Taqueria Del Sol,Mexican,gold,2023-11-27,5,0.3804,positive,0.15,0.25,Food Quality & Taste,0.5546,21
1162,15,Federal Street Fare,American,needs_improvement,2023-11-27,3,-0.5656,negative,-0.19,0.59,Customer Service,0.8641,27
1023,13,The Smokehouse BBQ,BBQ,silver,2023-11-28,4,0.3818,positive,0.4167,0.7083,Packaging & Presentation,0.6367,12
817,10,New England Deli,American,needs_improvement,2023-11-28,4,0.6808,positive,0.1667,0.3333,Delivery & Timeliness,0.5124,14
911,11,Saffron House,Middle Eastern,gold,2023-11-28,5,0.8265,positive,0.1117,0.4717,Food Quality & Taste,0.6334,21
1,1,Boston Box Lunch Co.,American,platinum,2023-11-28,4,0.4215,positive,0.6,1.0,Packaging & Presentation,0.9425,11
289,4,Bella Cucina Events,Italian,platinum,2023-11-28,5,0.7269,positive,0.26,0.76,Value & Pricing,0.9692,24
1136,14,Garden State Greens,Vegetarian,silver,2023-11-29,4,0.6369,positive,0.5286,0.5786,Value & Pricing,0.9195,15
856,11,Saffron House,Middle Eastern,gold,2023-11-29,4,0.6369,positive,-0.1,0.5,Value & Pricing,0.5111,18
690,9,Seoul Kitchen Catering,Korean,gold,2023-11-29,5,0.6369,positive,0.1,0.2958,Food Quality & Taste,0.4193,23
152,2,Spice Route Catering,Indian,gold,2023-11-29,5,0.8779,positive,0.525,0.925,Value & Pricing,0.3286,20
124,2,Spice Route Catering,Indian,gold,2023-11-30,5,0.5423,positive,0.3083,0.4042,Value & Pricing,0.7392,19
1138,14,Garden State Greens,Vegetarian,silver,2023-11-30,4,0.7089,positive,0.45,0.8,Value & Pricing,0.5519,15
597,8,Mediterranean Table,Mediterranean,platinum,2023-11-30,4,0.6115,positive,1.0,1.0,Food Quality & Taste,0.8991,10
824,10,New England Deli,American,needs_improvement,2023-11-30,4,0.5719,positive,1.0,1.0,Delivery & Timeliness,0.51,15
324,4,Bella Cucina Events,Italian,platinum,2023-12-01,5,0.0,neutral,0.2929,0.7179,Value & Pricing,0.7216,19
228,3,Harbor Fresh Kitchen,American,silver,2023-12-02,4,0.3612,positive,0.1333,0.3,Food Quality & Taste,0.6788,16
743,9,Seoul Kitchen Catering,Korean,gold,2023-12-02,5,0.807,positive,0.4,0.5,Customer Service,0.946,21
887,11,Saffron House,Middle Eastern,gold,2023-12-04,4,0.4939,positive,-0.1,0.75,Value & Pricing,0.5666,14
596,8,Mediterranean Table,Mediterranean,platinum,2023-12-05,5,0.802,positive,0.5875,0.925,Customer Service,0.5241,24
803,10,New England Deli,American,needs_improvement,2023-12-05,4,0.743,positive,0.6111,0.8056,Delivery & Timeliness,0.5754,15
693,9,Seoul Kitchen Catering,Korean,gold,2023-12-06,4,0.4215,positive,0.3952,0.8119,Packaging & Presentation,0.604,13
137,2,Spice Route Catering,Indian,gold,2023-12-06,5,0.5423,positive,0.3778,0.5056,Value & Pricing,0.5373,20
974,12,Pacific Rim Catering,Asian Fusion,silver,2023-12-06,4,0.6115,positive,1.0,1.0,Packaging & Presentation,0.9418,11
88,1,Boston Box Lunch Co.,American,platinum,2023-12-06,5,0.765,positive,0.0,0.9375,Value & Pricing,0.4079,21
58,1,Boston Box Lunch Co.,American,platinum,2023-12-07,5,0.2263,positive,-0.5,1.0,Value & Pricing,0.7428,21
943,12,Pacific Rim Catering,Asian Fusion,silver,2023-12-08,4,0.3612,positive,0.15,0.4,Food Quality & Taste,0.5425,17
454,6,Taqueria Del Sol,Mexican,gold,2023-12-08,4,0.8126,positive,0.45,0.75,Customer Service,0.5125,13
1128,14,Garden State Greens,Vegetarian,silver,2023-12-09,4,0.8399,positive,0.75,0.9375,Food Quality & Taste,0.9104,12
836,11,Saffron House,Middle Eastern,gold,2023-12-10,4,0.6361,positive,0.3778,0.6389,Food Quality & Taste,0.9428,14
550,7,The Grain Bowl,American,silver,2023-12-10,4,0.7184,positive,0.4,0.7708,Packaging & Presentation,0.509,14
221,3,Harbor Fresh Kitchen,American,silver,2023-12-10,4,0.5106,positive,0.2929,0.7179,Packaging & Presentation,0.5512,12
337,4,Bella Cucina Events,Italian,platinum,2023-12-11,4,0.8777,positive,0.8,1.0,Customer Service,0.9329,13
481,6,Taqueria Del Sol,Mexican,gold,2023-12-13,5,0.8957,positive,0.55,0.9375,Delivery & Timeliness,0.3623,20
1049,13,The Smokehouse BBQ,BBQ,silver,2023-12-13,4,0.6124,positive,0.5,0.875,Food Quality & Taste,0.911,12
712,9,Seoul Kitchen Catering,Korean,gold,2023-12-13,5,0.83,positive,0.5333,0.5333,Food Quality & Taste,0.5775,21
1188,15,Federal Street Fare,American,needs_improvement,2023-12-13,4,0.6808,positive,0.45,0.8,Value & Pricing,0.5666,12
1140,14,Garden State Greens,Vegetarian,silver,2023-12-15,5,0.5719,positive,0.3667,0.3667,Delivery & Timeliness,0.6947,19
672,8,Mediterranean Table,Mediterranean,platinum,2023-12-15,4,0.4939,positive,-0.1,0.75,Value & Pricing,0.5666,14
19,1,Boston Box Lunch Co.,American,platinum,2023-12-15,5,0.5709,positive,-0.155,0.6383,Value & Pricing,0.3615,23
740,9,Seoul Kitchen Catering,Korean,gold,2023-12-16,5,0.5106,positive,0.0,0.0,Packaging & Presentation,0.9495,20
418,5,Green Garden Catering,Vegetarian,gold,2023-12-16,5,0.8591,positive,0.5,0.8429,Value & Pricing,0.6834,26
767,10,New England Deli,American,needs_improvement,2023-12-16,4,0.5719,positive,0.05,1.0,Packaging & Presentation,0.5099,15
816,10,New England Deli,American,needs_improvement,2023-12-19,4,0.3612,positive,0.15,0.4,Food Quality & Taste,0.9499,16
341,4,Bella Cucina Events,Italian,platinum,2023-12-22,5,0.6369,positive,0.4,0.5,Packaging & Presentation,0.3812,23
564,7,The Grain Bowl,American,silver,2023-12-22,4,0.5574,positive,0.3,0.5,Delivery & Timeliness,0.9499,10
380,5,Green Garden Catering,Vegetarian,gold,2023-12-23,5,0.7506,positive,0.2083,0.7292,Value & Pricing,0.6448,27
936,12,Pacific Rim Catering,Asian Fusion,silver,2023-12-23,4,0.7645,positive,0.4,0.6875,Food Quality & Taste,0.9384,15
772,10,New England Deli,American,needs_improvement,2023-12-24,4,0.6124,positive,0.5,0.875,Food Quality & Taste,0.9199,12
212,3,Harbor Fresh Kitchen,American,silver,2023-12-26,5,0.7096,positive,0.3397,0.7563,Value & Pricing,0.4922,21
682,9,Seoul Kitchen Catering,Korean,gold,2023-12-26,4,0.5106,positive,0.1,0.1,Packaging & Presentation,0.9265,10
338,4,Bella Cucina Events,Italian,platinum,2023-12-26,5,0.8126,positive,0.3,0.5,Customer Service,0.6286,18
819,10,New England Deli,American,needs_improvement,2023-12-26,4,0.4019,positive,0.1,0.3833,Packaging & Presentation,0.8602,15
934,12,Pacific Rim Catering,Asian Fusion,silver,2023-12-27,4,0.4215,positive,0.6,1.0,Packaging & Presentation,0.9425,14
834,11,Saffron House,Middle Eastern,gold,2023-12-27,5,0.7096,positive,0.0,0.9375,Value & Pricing,0.6533,23
951,12,Pacific Rim Catering,Asian Fusion,silver,2023-12-28,4,0.8176,positive,0.4,0.2667,Customer Service,0.9109,17
591,8,Mediterranean Table,Mediterranean,platinum,2023-12-28,5,0.9337,positive,0.5667,0.8333,Customer Service,0.9714,28
1092,14,Garden State Greens,Vegetarian,silver,2023-12-29,4,0.6115,positive,1.0,1.0,Packaging & Presentation,0.9418,11
581,7,The Grain Bowl,American,silver,2023-12-29,4,0.7425,positive,0.65,0.75,Delivery & Timeliness,0.6016,17
67,1,Boston Box Lunch Co.,American,platinum,2023-12-29,5,0.6808,positive,0.3,0.4417,Packaging & Presentation,0.6844,25
421,5,Green Garden Catering,Vegetarian,gold,2023-12-30,5,0.6597,positive,0.2771,0.5471,Customer Service,0.3644,30
304,4,Bella Cucina Events,Italian,platinum,2023-12-30,5,0.5106,positive,0.3476,0.6893,Value & Pricing,0.7476,19
1101,14,Garden State Greens,Vegetarian,silver,2023-12-30,5,0.2263,positive,0.2952,0.5119,Value & Pricing,0.9552,23
1172,15,Federal Street Fare,American,needs_improvement,2023-12-30,4,0.7269,positive,0.25,0.65,Value & Pricing,0.9331,17
1085,14,Garden State Greens,Vegetarian,silver,2023-12-30,4,0.3182,positive,0.2952,0.6452,Delivery & Timeliness,0.5124,12
395,5,Green Garden Catering,Vegetarian,gold,2024-01-02,4,0.5106,positive,0.2929,0.7179,Packaging & Presentation,0.5512,12
633,8,Mediterranean Table,Mediterranean,platinum,2024-01-02,5,0.7713,positive,0.3667,0.5333,Delivery & Timeliness,0.9327,16
273,4,Bella Cucina Events,Italian,platinum,2024-01-03,5,0.7645,positive,0.4,0.6875,Food Quality & Taste,0.9552,22
1041,13,The Smokehouse BBQ,BBQ,silver,2024-01-04,4,0.6124,positive,0.3,0.4875,Food Quality & Taste,0.6088,12
297,4,Bella Cucina Events,Italian,platinum,2024-01-04,5,0.8777,positive,0.3392,0.7483,Food Quality & Taste,0.567,22
1187,15,Federal Street Fare,American,needs_improvement,2024-01-05,4,0.624,positive,0.2,0.4333,Food Quality & Taste,0.9599,19
807,10,New England Deli,American,needs_improvement,2024-01-06,4,0.5719,positive,0.55,0.55,Delivery & Timeliness,0.9428,14
868,11,Saffron House,Middle Eastern,gold,2024-01-06,5,0.5267,positive,0.2371,0.4671,Value & Pricing,0.5458,26
472,6,Taqueria Del Sol,Mexican,gold,2024-01-07,4,0.7003,positive,0.36,0.7,Food Quality & Taste,0.4941,18
809,10,New England Deli,American,needs_improvement,2024-01-07,4,0.7269,positive,0.6,1.0,Customer Service,0.933,16
1000,13,The Smokehouse BBQ,BBQ,silver,2024-01-07,4,0.0,neutral,0.1,0.1,Delivery & Timeliness,0.8968,13
197,3,Harbor Fresh Kitchen,American,silver,2024-01-07,5,0.7713,positive,0.3667,0.5333,Delivery & Timeliness,0.9327,16
549,7,The Grain Bowl,American,silver,2024-01-07,4,0.624,positive,0.2,0.4333,Food Quality & Taste,0.9599,19
115,2,Spice Route Catering,Indian,gold,2024-01-08,5,0.2263,positive,0.0286,0.8119,Value & Pricing,0.9635,23
865,11,Saffron House,Middle Eastern,gold,2024-01-08,5,0.836,positive,0.6667,0.4333,Delivery & Timeliness,0.5583,22
870,11,Saffron House,Middle Eastern,gold,2024-01-09,5,0.7351,positive,0.5,0.8,Value & Pricing,0.3828,25
511,6,Taqueria Del Sol,Mexican,gold,2024-01-09,4,0.8268,positive,0.45,0.75,Food Quality & Taste,0.5123,16
1178,15,Federal Street Fare,American,needs_improvement,2024-01-10,4,0.7425,positive,0.65,0.75,Delivery & Timeliness,0.6016,17
813,10,New England Deli,American,needs_improvement,2024-01-10,4,0.8481,positive,0.75,0.5875,Food Quality & Taste,0.8998,15
1144,15,Federal Street Fare,American,needs_improvement,2024-01-11,4,0.5719,positive,1.0,1.0,Delivery & Timeliness,0.942,17
251,3,Harbor Fresh Kitchen,American,silver,2024-01-13,5,0.3182,positive,0.2,0.3,Delivery & Timeliness,0.9496,17
702,9,Seoul Kitchen Catering,Korean,gold,2024-01-13,5,0.7506,positive,0.3667,0.5333,Delivery & Timeliness,0.9528,20
1174,15,Federal Street Fare,American,needs_improvement,2024-01-15,4,0.5106,positive,0.4,0.7,Value & Pricing,0.9422,12
296,4,Bella Cucina Events,Italian,platinum,2024-01-16,5,0.5267,positive,0.175,0.25,Food Quality & Taste,0.4688,24
1074,14,Garden State Greens,Vegetarian,silver,2024-01-16,4,0.5719,positive,1.0,1.0,Delivery & Timeliness,0.51,15
741,9,Seoul Kitchen Catering,Korean,gold,2024-01-17,5,0.7579,positive,0.8,0.75,Packaging & Presentation,0.9692,17
245,3,Harbor Fresh Kitchen,American,silver,2024-01-18,4,0.7089,positive,0.3,0.5,Packaging & Presentation,0.5124,13
210,3,Harbor Fresh Kitchen,American,silver,2024-01-18,4,0.7717,positive,0.4333,0.3667,Food Quality & Taste,0.9427,19
159,2,Spice Route Catering,Indian,gold,2024-01-18,5,0.4215,positive,0.3952,0.8119,Packaging & Presentation,0.6428,20
735,9,Seoul Kitchen Catering,Korean,gold,2024-01-18,4,0.3804,positive,0.3,0.5,Food Quality & Taste,0.9332,13
412,5,Green Garden Catering,Vegetarian,gold,2024-01-19,5,0.7579,positive,0.125,0.325,Food Quality & Taste,0.4337,25
883,11,Saffron House,Middle Eastern,gold,2024-01-20,5,0.3818,positive,0.3548,0.7131,Value & Pricing,0.9492,20
820,10,New England Deli,American,needs_improvement,2024-01-21,4,0.7003,positive,0.125,0.325,Food Quality & Taste,0.6099,20
457,6,Taqueria Del Sol,Mexican,gold,2024-01-21,4,0.7269,positive,0.6,1.0,Packaging & Presentation,0.5396,14
174,2,Spice Route Catering,Indian,gold,2024-01-21,4,0.8126,positive,0.45,0.75,Customer Service,0.5125,13
1180,15,Federal Street Fare,American,needs_improvement,2024-01-22,4,0.3818,positive,0.3111,0.5056,Food Quality & Taste,0.6198,11
590,8,Mediterranean Table,Mediterranean,platinum,2024-01-24,5,0.5574,positive,-0.25,0.75,Value & Pricing,0.5001,21
325,4,Bella Cucina Events,Italian,platinum,2024-01-24,5,0.9062,positive,0.4333,0.7083,Value & Pricing,0.4136,23
888,11,Saffron House,Middle Eastern,gold,2024-01-24,4,0.5267,positive,-0.0667,0.6,Value & Pricing,0.4944,20
859,11,Saffron House,Middle Eastern,gold,2024-01-25,4,0.0,neutral,0.1,0.1,Food Quality & Taste,0.4569,10
930,12,Pacific Rim Catering,Asian Fusion,silver,2024-01-25,4,0.7089,positive,0.3,0.5,Packaging & Presentation,0.5124,13
213,3,Harbor Fresh Kitchen,American,silver,2024-01-25,4,0.7096,positive,0.4667,0.8233,Value & Pricing,0.9496,13
1117,14,Garden State Greens,Vegetarian,silver,2024-01-26,4,0.7425,positive,0.65,0.75,Delivery & Timeliness,0.933,10
173,2,Spice Route Catering,Indian,gold,2024-01-28,5,0.5106,positive,0.5,0.9,Value & Pricing,0.5683,20
903,11,Saffron House,Middle Eastern,gold,2024-01-28,5,0.6705,positive,0.4444,0.6389,Customer Service,0.3994,24
1094,14,Garden State Greens,Vegetarian,silver,2024-01-29,4,0.5106,positive,0.0,0.0,Packaging & Presentation,0.9266,10
1032,13,The Smokehouse BBQ,BBQ,silver,2024-01-30,4,0.7269,positive,0.6,1.0,Customer Service,0.9269,16
635,8,Mediterranean Table,Mediterranean,platinum,2024-01-30,5,0.7184,positive,0.3,0.6,Food Quality & Taste,0.39,22
466,6,Taqueria Del Sol,Mexican,gold,2024-01-30,4,0.7096,positive,0.0,0.9375,Value & Pricing,0.6375,16
225,3,Harbor Fresh Kitchen,American,silver,2024-01-31,5,0.5267,positive,0.2,0.3,Food Quality & Taste,0.423,25
852,11,Saffron House,Middle Eastern,gold,2024-02-01,5,0.9062,positive,0.3667,0.5167,Packaging & Presentation,0.5222,21
