review_id,caterer_id,caterer_name,cuisine_type,performance_tier,review_date,star_rating,review_text,word_count
591,8,Mediterranean Table,Mediterranean,platinum,2023-12-28,5,The driver was courteous and helpful with setup. The driver was courteous and helpful with setup. We have used them three times and they get better every time.,28
1092,14,Garden State Greens,Vegetarian,silver,2023-12-29,4,On-time delivery made our event stress-free. The food was absolutely delicious.,11
581,7,The Grain Bowl,American,silver,2023-12-29,4,A perfect variety of options for all dietary needs. Incredibly fresh — you could taste the quality.,17
67,1,Boston Box Lunch Co.,American,platinum,2023-12-29,5,"On-time delivery made our event stress-free. Everything was labeled clearly, including allergen info. We have used them three times and they get better every time.",25
421,5,Green Garden Catering,Vegetarian,gold,2023-12-30,5,"Showed up early and had everything ready before our guests arrived. Arrived right on time, which is rare. We have used them three times and they get better every time.",30
304,4,Bella Cucina Events,Italian,platinum,2023-12-30,5,"Arrived right on time, which is rare. Hot food arrived hot — impressive logistics. Already booked our next order.",19
1101,14,Garden State Greens,Vegetarian,silver,2023-12-30,5,"Arrived right on time, which is rare. Our team raved about the food all afternoon. Worth every penny for a team of 50.",23
1172,15,Federal Street Fare,American,needs_improvement,2023-12-30,4,The delivery team handled a difficult parking situation gracefully. Best catering we have had in the office.,17
1085,14,Garden State Greens,Vegetarian,silver,2023-12-30,4,"Arrived right on time, which is rare. Everything tasted fresh and flavorful.",12
395,5,Green Garden Catering,Vegetarian,gold,2024-01-02,4,"Portions were generous and well-presented. Arrived right on time, which is rare.",12
633,8,Mediterranean Table,Mediterranean,platinum,2024-01-02,5,Delivery was prompt and professional. The food was absolutely delicious. We will definitely be ordering again.,16
273,4,Bella Cucina Events,Italian,platinum,2024-01-03,5,The quality of the ingredients was outstanding. Incredibly fresh — you could taste the quality. Affordable and filling — will order again.,22
1041,13,The Smokehouse BBQ,BBQ,silver,2024-01-04,4,Delivery was prompt and professional. The quality of the ingredients was outstanding.,12
297,4,Bella Cucina Events,Italian,platinum,2024-01-04,5,Hot food arrived hot — impressive logistics. The quality of the ingredients was outstanding. Highly recommend to other offices in the area.,22
1187,15,Federal Street Fare,American,needs_improvement,2024-01-05,4,Showed up early and had everything ready before our guests arrived. Incredibly fresh — you could taste the quality.,19
807,10,New England Deli,American,needs_improvement,2024-01-06,4,Delivery was prompt and professional. A perfect variety of options for all dietary needs.,14
868,11,Saffron House,Middle Eastern,gold,2024-01-06,5,"Arrived right on time, which is rare. Showed up early and had everything ready before our guests arrived. Worth every penny for a team of 50.",26
472,6,Taqueria Del Sol,Mexican,gold,2024-01-07,4,Showed up early and had everything ready before our guests arrived. Hot food arrived hot — impressive logistics.,18
809,10,New England Deli,American,needs_improvement,2024-01-07,4,Our team raved about the food all afternoon. The driver was courteous and helpful with setup.,16
1000,13,The Smokehouse BBQ,BBQ,silver,2024-01-07,4,Our team raved about the food all afternoon. Delivery was prompt and professional.,13
197,3,Harbor Fresh Kitchen,American,silver,2024-01-07,5,Delivery was prompt and professional. The food was absolutely delicious. We will definitely be ordering again.,16
549,7,The Grain Bowl,American,silver,2024-01-07,4,Showed up early and had everything ready before our guests arrived. Incredibly fresh — you could taste the quality.,19
115,2,Spice Route Catering,Indian,gold,2024-01-08,5,"The delivery team handled a difficult parking situation gracefully. Arrived right on time, which is rare. Affordable and filling — will order again.",23
865,11,Saffron House,Middle Eastern,gold,2024-01-08,5,A perfect variety of options for all dietary needs. Best catering we have had in the office. Already booked our next order.,22
870,11,Saffron House,Middle Eastern,gold,2024-01-09,5,On-time delivery made our event stress-free. Hot food arrived hot — impressive logistics. We have used them three times and they get better every time.,25
511,6,Taqueria Del Sol,Mexican,gold,2024-01-09,4,The driver was courteous and helpful with setup. Incredibly fresh — you could taste the quality.,16
1178,15,Federal Street Fare,American,needs_improvement,2024-01-10,4,Incredibly fresh — you could taste the quality. A perfect variety of options for all dietary needs.,17
813,10,New England Deli,American,needs_improvement,2024-01-10,4,The quality of the ingredients was outstanding. Best catering we have had in the office.,15
1144,15,Federal Street Fare,American,needs_improvement,2024-01-11,4,A perfect variety of options for all dietary needs. Our team raved about the food all afternoon.,17
251,3,Harbor Fresh Kitchen,American,silver,2024-01-13,5,Delivery was prompt and professional. Everything tasted fresh and flavorful. Affordable and filling — will order again.,17
702,9,Seoul Kitchen Catering,Korean,gold,2024-01-13,5,A perfect variety of options for all dietary needs. Delivery was prompt and professional. We will definitely be ordering again.,20
1174,15,Federal Street Fare,American,needs_improvement,2024-01-15,4,Delivery was prompt and professional. Hot food arrived hot — impressive logistics.,12
296,4,Bella Cucina Events,Italian,platinum,2024-01-16,5,Showed up early and had everything ready before our guests arrived. Delivery was prompt and professional. Worth every penny for a team of 50.,24
1074,14,Garden State Greens,Vegetarian,silver,2024-01-16,4,On-time delivery made our event stress-free. A perfect variety of options for all dietary needs.,15
741,9,Seoul Kitchen Catering,Korean,gold,2024-01-17,5,On-time delivery made our event stress-free. On-time delivery made our event stress-free. Great value for the price.,17
245,3,Harbor Fresh Kitchen,American,silver,2024-01-18,4,Portions were generous and well-presented. Incredibly fresh — you could taste the quality.,13
210,3,Harbor Fresh Kitchen,American,silver,2024-01-18,4,Showed up early and had everything ready before our guests arrived. Best catering we have had in the office.,19
159,2,Spice Route Catering,Indian,gold,2024-01-18,5,"Arrived right on time, which is rare. Eco-friendly containers were a nice touch. Our go-to caterer for all company events.",20
735,9,Seoul Kitchen Catering,Korean,gold,2024-01-18,4,The food exceeded our expectations. Incredibly fresh — you could taste the quality.,13
412,5,Green Garden Catering,Vegetarian,gold,2024-01-19,5,"Showed up early and had everything ready before our guests arrived. Each item was packaged individually, which our team appreciated. Competitive pricing without sacrificing quality.",25
883,11,Saffron House,Middle Eastern,gold,2024-01-20,5,"Arrived right on time, which is rare. The flavors were bold and authentic. Our go-to caterer for all company events.",20
820,10,New England Deli,American,needs_improvement,2024-01-21,4,"Showed up early and had everything ready before our guests arrived. Each item was packaged individually, which our team appreciated.",20
457,6,Taqueria Del Sol,Mexican,gold,2024-01-21,4,On-time delivery made our event stress-free. The driver was courteous and helpful with setup.,14
174,2,Spice Route Catering,Indian,gold,2024-01-21,4,The driver was courteous and helpful with setup. Everything tasted fresh and flavorful.,13
1180,15,Federal Street Fare,American,needs_improvement,2024-01-22,4,Delivery was prompt and professional. The flavors were bold and authentic.,11
590,8,Mediterranean Table,Mediterranean,platinum,2024-01-24,5,On-time delivery made our event stress-free. The delivery team handled a difficult parking situation gracefully. We will definitely be ordering again.,21
325,4,Bella Cucina Events,Italian,platinum,2024-01-24,5,Showed up early and had everything ready before our guests arrived. Hot food arrived hot — impressive logistics. Great value for the price.,23
888,11,Saffron House,Middle Eastern,gold,2024-01-24,4,The delivery team handled a difficult parking situation gracefully. Showed up early and had everything ready before our guests arrived.,20
859,11,Saffron House,Middle Eastern,gold,2024-01-25,4,The food exceeded our expectations. Delivery was prompt and professional.,10
930,12,Pacific Rim Catering,Asian Fusion,silver,2024-01-25,4,Portions were generous and well-presented. Incredibly fresh — you could taste the quality.,13
213,3,Harbor Fresh Kitchen,American,silver,2024-01-25,4,Hot food arrived hot — impressive logistics. The flavors were bold and authentic.,13
1117,14,Garden State Greens,Vegetarian,silver,2024-01-26,4,Everything tasted fresh and flavorful. The food was absolutely delicious.,10
173,2,Spice Route Catering,Indian,gold,2024-01-28,5,On-time delivery made our event stress-free. Hot food arrived hot — impressive logistics. Affordable and filling — will order again.,20
903,11,Saffron House,Middle Eastern,gold,2024-01-28,5,On-time delivery made our event stress-free. The flavors were bold and authentic. We have used them three times and they get better every time.,24
1094,14,Garden State Greens,Vegetarian,silver,2024-01-29,4,The food exceeded our expectations. Portions were generous and well-presented.,10
1032,13,The Smokehouse BBQ,BBQ,silver,2024-01-30,4,The driver was courteous and helpful with setup. Our team raved about the food all afternoon.,16
635,8,Mediterranean Table,Mediterranean,platinum,2024-01-30,5,Showed up early and had everything ready before our guests arrived. Eco-friendly containers were a nice touch. Competitive pricing without sacrificing quality.,22
466,6,Taqueria Del Sol,Mexican,gold,2024-01-30,4,The delivery team handled a difficult parking situation gracefully. The quality of the ingredients was outstanding.,16
225,3,Harbor Fresh Kitchen,American,silver,2024-01-31,5,Showed up early and had everything ready before our guests arrived. On-time delivery made our event stress-free. Worth every penny for a team of 50.,25
852,11,Saffron House,Middle Eastern,gold,2024-02-01,5,Showed up early and had everything ready before our guests arrived. Portions were generous and well-presented. Great value for the price.,21
895,11,Saffron House,Middle Eastern,gold,2024-02-01,4,"Arrived right on time, which is rare. The quality of the ingredients was outstanding.",14
601,8,Mediterranean Table,Mediterranean,platinum,2024-02-03,5,The driver was courteous and helpful with setup. Everything tasted fresh and flavorful. Already booked our next order.,18
999,13,The Smokehouse BBQ,BBQ,silver,2024-02-04,4,The driver was courteous and helpful with setup. Portions were generous and well-presented.,13
181,3,Harbor Fresh Kitchen,American,silver,2024-02-05,4,Showed up early and had everything ready before our guests arrived. Incredibly fresh — you could taste the quality.,19
261,4,Bella Cucina Events,Italian,platinum,2024-02-05,5,Delivery was prompt and professional. The food was absolutely delicious. Our go-to caterer for all company events.,17
230,3,Harbor Fresh Kitchen,American,silver,2024-02-06,5,Our team raved about the food all afternoon. Showed up early and had everything ready before our guests arrived. Competitive pricing without sacrificing quality.,24
34,1,Boston Box Lunch Co.,American,platinum,2024-02-06,5,Showed up early and had everything ready before our guests arrived. The driver was courteous and helpful with setup. Competitive pricing without sacrificing quality.,24
204,3,Harbor Fresh Kitchen,American,silver,2024-02-07,5,Our team raved about the food all afternoon. The food was absolutely delicious. Worth every penny for a team of 50.,21
206,3,Harbor Fresh Kitchen,American,silver,2024-02-07,4,"On-time delivery made our event stress-free. Arrived right on time, which is rare.",13
1045,13,The Smokehouse BBQ,BBQ,silver,2024-02-08,4,Showed up early and had everything ready before our guests arrived. The driver was courteous and helpful with setup.,19
987,12,Pacific Rim Catering,Asian Fusion,silver,2024-02-09,4,Hot food arrived hot — impressive logistics. The driver was courteous and helpful with setup.,15
1160,15,Federal Street Fare,American,needs_improvement,2024-02-09,4,On-time delivery made our event stress-free. Best catering we have had in the office.,14
904,11,Saffron House,Middle Eastern,gold,2024-02-09,5,On-time delivery made our event stress-free. Everything tasted fresh and flavorful. We will definitely be ordering again.,17
634,8,Mediterranean Table,Mediterranean,platinum,2024-02-10,5,"Arrived right on time, which is rare. Arrived right on time, which is rare. We have used them three times and they get better every time.",26
626,8,Mediterranean Table,Mediterranean,platinum,2024-02-10,5,Incredibly fresh — you could taste the quality. Everything tasted fresh and flavorful. Affordable and filling — will order again.,20
774,10,New England Deli,American,needs_improvement,2024-02-10,4,"Delivery was prompt and professional. Everything was labeled clearly, including allergen info.",12
725,9,Seoul Kitchen Catering,Korean,gold,2024-02-10,5,"Arrived right on time, which is rare. Incredibly fresh — you could taste the quality. Worth every penny for a team of 50.",23
558,7,The Grain Bowl,American,silver,2024-02-11,4,On-time delivery made our event stress-free. Everything tasted fresh and flavorful.,11
892,11,Saffron House,Middle Eastern,gold,2024-02-12,5,Delivery was prompt and professional. Hot food arrived hot — impressive logistics. Great value for the price.,17
655,8,Mediterranean Table,Mediterranean,platinum,2024-02-13,5,The driver was courteous and helpful with setup. The driver was courteous and helpful with setup. Highly recommend to other offices in the area.,24
281,4,Bella Cucina Events,Italian,platinum,2024-02-14,5,Everything tasted fresh and flavorful. Portions were generous and well-presented. Already booked our next order.,15
1105,14,Garden State Greens,Vegetarian,silver,2024-02-14,4,Incredibly fresh — you could taste the quality. On-time delivery made our event stress-free.,14
375,5,Green Garden Catering,Vegetarian,gold,2024-02-14,5,Portions were generous and well-presented. Showed up early and had everything ready before our guests arrived. Highly recommend to other offices in the area.,24
388,5,Green Garden Catering,Vegetarian,gold,2024-02-15,5,The food exceeded our expectations. The delivery team handled a difficult parking situation gracefully. Affordable and filling — will order again.,21
351,5,Green Garden Catering,Vegetarian,gold,2024-02-15,5,On-time delivery made our event stress-free. The quality of the ingredients was outstanding. Our go-to caterer for all company events.,20
659,8,Mediterranean Table,Mediterranean,platinum,2024-02-15,5,On-time delivery made our event stress-free. Our team raved about the food all afternoon. Worth every penny for a team of 50.,22
605,8,Mediterranean Table,Mediterranean,platinum,2024-02-16,5,"Hot food arrived hot — impressive logistics. The presentation was beautiful — looked catered, not just delivered. Already booked our next order.",22
403,5,Green Garden Catering,Vegetarian,gold,2024-02-17,5,"The flavors were bold and authentic. The presentation was beautiful — looked catered, not just delivered. Competitive pricing without sacrificing quality.",21
85,1,Boston Box Lunch Co.,American,platinum,2024-02-18,5,Showed up early and had everything ready before our guests arrived. The food exceeded our expectations. Already booked our next order.,21
769,10,New England Deli,American,needs_improvement,2024-02-20,4,"Arrived right on time, which is rare. Arrived right on time, which is rare.",14
988,12,Pacific Rim Catering,Asian Fusion,silver,2024-02-20,4,Our team raved about the food all afternoon. Eco-friendly containers were a nice touch.,14
425,5,Green Garden Catering,Vegetarian,gold,2024-02-20,5,The food exceeded our expectations. The flavors were bold and authentic. Competitive pricing without sacrificing quality.,16
913,11,Saffron House,Middle Eastern,gold,2024-02-20,5,Delivery was prompt and professional. The food exceeded our expectations. Great value for the price.,15
900,11,Saffron House,Middle Eastern,gold,2024-02-21,5,"The quality of the ingredients was outstanding. Arrived right on time, which is rare. Already booked our next order.",19
1021,13,The Smokehouse BBQ,BBQ,silver,2024-02-22,4,The food exceeded our expectations. On-time delivery made our event stress-free.,11
524,7,The Grain Bowl,American,silver,2024-02-22,5,A perfect variety of options for all dietary needs. Delivery was prompt and professional. Already booked our next order.,19
997,13,The Smokehouse BBQ,BBQ,silver,2024-02-22,4,Everything tasted fresh and flavorful. The food exceeded our expectations.,10
1131,14,Garden State Greens,Vegetarian,silver,2024-02-22,4,Everything tasted fresh and flavorful. The food was absolutely delicious.,10
258,4,Bella Cucina Events,Italian,platinum,2024-02-24,5,On-time delivery made our event stress-free. The flavors were bold and authentic. Our go-to caterer for all company events.,19
161,2,Spice Route Catering,Indian,gold,2024-02-25,4,The delivery team handled a difficult parking situation gracefully. Portions were generous and well-presented.,14
618,8,Mediterranean Table,Mediterranean,platinum,2024-02-25,5,The quality of the ingredients was outstanding. Best catering we have had in the office. We have used them three times and they get better every time.,27
971,12,Pacific Rim Catering,Asian Fusion,silver,2024-02-26,5,"Arrived right on time, which is rare. The quality of the ingredients was outstanding. Affordable and filling — will order again.",21
340,4,Bella Cucina Events,Italian,platinum,2024-02-27,5,The food exceeded our expectations. Hot food arrived hot — impressive logistics. Competitive pricing without sacrificing quality.,17
1043,13,The Smokehouse BBQ,BBQ,silver,2024-02-27,4,Portions were generous and well-presented. Best catering we have had in the office.,13
658,8,Mediterranean Table,Mediterranean,platinum,2024-02-27,4,Incredibly fresh — you could taste the quality. Incredibly fresh — you could taste the quality.,16
1048,13,The Smokehouse BBQ,BBQ,silver,2024-02-28,4,Delivery was prompt and professional. The food exceeded our expectations.,10
631,8,Mediterranean Table,Mediterranean,platinum,2024-02-28,4,Showed up early and had everything ready before our guests arrived. On-time delivery made our event stress-free.,17
793,10,New England Deli,American,needs_improvement,2024-02-29,4,Everything tasted fresh and flavorful. Eco-friendly containers were a nice touch.,11
260,4,Bella Cucina Events,Italian,platinum,2024-02-29,5,"Arrived right on time, which is rare. Delivery was prompt and professional. Affordable and filling — will order again.",19
205,3,Harbor Fresh Kitchen,American,silver,2024-03-01,4,The food was absolutely delicious. Best catering we have had in the office.,13
513,6,Taqueria Del Sol,Mexican,gold,2024-03-01,4,The food was absolutely delicious. The flavors were bold and authentic.,11
724,9,Seoul Kitchen Catering,Korean,gold,2024-03-02,5,The delivery team handled a difficult parking situation gracefully. Incredibly fresh — you could taste the quality. Highly recommend to other offices in the area.,25
236,3,Harbor Fresh Kitchen,American,silver,2024-03-02,4,"The delivery team handled a difficult parking situation gracefully. Each item was packaged individually, which our team appreciated.",18
203,3,Harbor Fresh Kitchen,American,silver,2024-03-03,4,The flavors were bold and authentic. Portions were generous and well-presented.,11
1083,14,Garden State Greens,Vegetarian,silver,2024-03-03,4,A perfect variety of options for all dietary needs. A perfect variety of options for all dietary needs.,18
629,8,Mediterranean Table,Mediterranean,platinum,2024-03-04,5,Showed up early and had everything ready before our guests arrived. The quality of the ingredients was outstanding. Affordable and filling — will order again.,25
992,13,The Smokehouse BBQ,BBQ,silver,2024-03-04,4,The delivery team handled a difficult parking situation gracefully. The flavors were bold and authentic.,15
68,1,Boston Box Lunch Co.,American,platinum,2024-03-06,5,A perfect variety of options for all dietary needs. Portions were generous and well-presented. We have used them three times and they get better every time.,26
719,9,Seoul Kitchen Catering,Korean,gold,2024-03-07,4,"Showed up early and had everything ready before our guests arrived. Each item was packaged individually, which our team appreciated.",20
433,5,Green Garden Catering,Vegetarian,gold,2024-03-07,5,Best catering we have had in the office. The food was absolutely delicious. Our go-to caterer for all company events.,20
801,10,New England Deli,American,needs_improvement,2024-03-09,4,"The delivery team handled a difficult parking situation gracefully. Each item was packaged individually, which our team appreciated.",18
705,9,Seoul Kitchen Catering,Korean,gold,2024-03-09,5,On-time delivery made our event stress-free. Best catering we have had in the office. We will definitely be ordering again.,20
277,4,Bella Cucina Events,Italian,platinum,2024-03-11,5,On-time delivery made our event stress-free. Delivery was prompt and professional. Highly recommend to other offices in the area.,19
990,12,Pacific Rim Catering,Asian Fusion,silver,2024-03-12,4,"Arrived right on time, which is rare. The flavors were bold and authentic.",13
479,6,Taqueria Del Sol,Mexican,gold,2024-03-12,4,"Incredibly fresh — you could taste the quality. Everything was labeled clearly, including allergen info.",15
282,4,Bella Cucina Events,Italian,platinum,2024-03-16,5,"Arrived right on time, which is rare. The delivery team handled a difficult parking situation gracefully. We have used them three times and they get better every time.",28
1076,14,Garden State Greens,Vegetarian,silver,2024-03-17,4,"On-time delivery made our event stress-free. The presentation was beautiful — looked catered, not just delivered.",16
884,11,Saffron House,Middle Eastern,gold,2024-03-17,5,The driver was courteous and helpful with setup. Incredibly fresh — you could taste the quality. Our go-to caterer for all company events.,23
662,8,Mediterranean Table,Mediterranean,platinum,2024-03-17,5,Portions were generous and well-presented. Portions were generous and well-presented. Our go-to caterer for all company events.,17
1191,15,Federal Street Fare,American,needs_improvement,2024-03-18,4,Our team raved about the food all afternoon. Hot food arrived hot — impressive logistics.,15
214,3,Harbor Fresh Kitchen,American,silver,2024-03-18,4,The food was absolutely delicious. On-time delivery made our event stress-free.,11
556,7,The Grain Bowl,American,silver,2024-03-19,4,"A perfect variety of options for all dietary needs. Each item was packaged individually, which our team appreciated.",18
831,11,Saffron House,Middle Eastern,gold,2024-03-21,4,"Portions were generous and well-presented. Each item was packaged individually, which our team appreciated.",14
369,5,Green Garden Catering,Vegetarian,gold,2024-03-23,5,A perfect variety of options for all dietary needs. Eco-friendly containers were a nice touch. We will definitely be ordering again.,21
187,3,Harbor Fresh Kitchen,American,silver,2024-03-23,4,Everything tasted fresh and flavorful. The quality of the ingredients was outstanding.,12
1030,13,The Smokehouse BBQ,BBQ,silver,2024-03-24,4,"Arrived right on time, which is rare. Each item was packaged individually, which our team appreciated.",16
504,6,Taqueria Del Sol,Mexican,gold,2024-03-25,5,Portions were generous and well-presented. Showed up early and had everything ready before our guests arrived. Our go-to caterer for all company events.,23
450,6,Taqueria Del Sol,Mexican,gold,2024-03-25,4,On-time delivery made our event stress-free. Best catering we have had in the office.,14
493,6,Taqueria Del Sol,Mexican,gold,2024-03-27,5,"Incredibly fresh — you could taste the quality. Arrived right on time, which is rare. Already booked our next order.",20
815,10,New England Deli,American,needs_improvement,2024-03-28,4,Delivery was prompt and professional. Eco-friendly containers were a nice touch.,11
1134,14,Garden State Greens,Vegetarian,silver,2024-03-28,4,On-time delivery made our event stress-free. Portions were generous and well-presented.,11
714,9,Seoul Kitchen Catering,Korean,gold,2024-03-29,5,The delivery team handled a difficult parking situation gracefully. The food exceeded our expectations. Highly recommend to other offices in the area.,22
1137,14,Garden State Greens,Vegetarian,silver,2024-03-29,4,"Incredibly fresh — you could taste the quality. The presentation was beautiful — looked catered, not just delivered.",18
1161,15,Federal Street Fare,American,needs_improvement,2024-03-31,4,"Incredibly fresh — you could taste the quality. Arrived right on time, which is rare.",15
178,3,Harbor Fresh Kitchen,American,silver,2024-04-01,4,The driver was courteous and helpful with setup. The food was absolutely delicious.,13
499,6,Taqueria Del Sol,Mexican,gold,2024-04-02,4,The food exceeded our expectations. The food was absolutely delicious.,10
436,6,Taqueria Del Sol,Mexican,gold,2024-04-02,5,"The food was absolutely delicious. Each item was packaged individually, which our team appreciated. Our go-to caterer for all company events.",21
925,12,Pacific Rim Catering,Asian Fusion,silver,2024-04-02,4,Hot food arrived hot — impressive logistics. Incredibly fresh — you could taste the quality.,15
52,1,Boston Box Lunch Co.,American,platinum,2024-04-02,5,The driver was courteous and helpful with setup. The quality of the ingredients was outstanding. Affordable and filling — will order again.,22
873,11,Saffron House,Middle Eastern,gold,2024-04-05,5,On-time delivery made our event stress-free. Best catering we have had in the office. We have used them three times and they get better every time.,26
625,8,Mediterranean Table,Mediterranean,platinum,2024-04-05,5,"Arrived right on time, which is rare. Everything tasted fresh and flavorful. Affordable and filling — will order again.",19
308,4,Bella Cucina Events,Italian,platinum,2024-04-06,5,Everything tasted fresh and flavorful. Eco-friendly containers were a nice touch. Worth every penny for a team of 50.,19
453,6,Taqueria Del Sol,Mexican,gold,2024-04-08,4,"Hot food arrived hot — impressive logistics. Everything was labeled clearly, including allergen info.",14
602,8,Mediterranean Table,Mediterranean,platinum,2024-04-08,5,Everything tasted fresh and flavorful. Hot food arrived hot — impressive logistics. Affordable and filling — will order again.,19
373,5,Green Garden Catering,Vegetarian,gold,2024-04-09,4,The driver was courteous and helpful with setup. A perfect variety of options for all dietary needs.,17
97,2,Spice Route Catering,Indian,gold,2024-04-09,5,Best catering we have had in the office. Packaging was neat and easy to serve. Our go-to caterer for all company events.,22
1077,14,Garden State Greens,Vegetarian,silver,2024-04-10,5,"Best catering we have had in the office. The presentation was beautiful — looked catered, not just delivered. Affordable and filling — will order again.",25
376,5,Green Garden Catering,Vegetarian,gold,2024-04-11,4,The flavors were bold and authentic. Showed up early and had everything ready before our guests arrived.,17
909,11,Saffron House,Middle Eastern,gold,2024-04-12,4,Best catering we have had in the office. The food was absolutely delicious.,13
1120,14,Garden State Greens,Vegetarian,silver,2024-04-13,4,On-time delivery made our event stress-free. The food was absolutely delicious.,11
993,13,The Smokehouse BBQ,BBQ,silver,2024-04-13,4,Best catering we have had in the office. Packaging was neat and easy to serve.,15
1145,15,Federal Street Fare,American,needs_improvement,2024-04-14,4,Our team raved about the food all afternoon. Hot food arrived hot — impressive logistics.,15
760,9,Seoul Kitchen Catering,Korean,gold,2024-04-15,5,"The quality of the ingredients was outstanding. Each item was packaged individually, which our team appreciated. Worth every penny for a team of 50.",24
190,3,Harbor Fresh Kitchen,American,silver,2024-04-16,5,The driver was courteous and helpful with setup. Eco-friendly containers were a nice touch. Affordable and filling — will order again.,21
867,11,Saffron House,Middle Eastern,gold,2024-04-16,5,"The food was absolutely delicious. Arrived right on time, which is rare. Our go-to caterer for all company events.",19
1194,15,Federal Street Fare,American,needs_improvement,2024-04-16,4,Everything tasted fresh and flavorful. The delivery team handled a difficult parking situation gracefully.,14
23,1,Boston Box Lunch Co.,American,platinum,2024-04-17,5,"Delivery was prompt and professional. The presentation was beautiful — looked catered, not just delivered. Competitive pricing without sacrificing quality.",20
970,12,Pacific Rim Catering,Asian Fusion,silver,2024-04-17,4,"The food was absolutely delicious. Arrived right on time, which is rare.",12
948,12,Pacific Rim Catering,Asian Fusion,silver,2024-04-17,4,The food was absolutely delicious. Everything tasted fresh and flavorful.,10
1099,14,Garden State Greens,Vegetarian,silver,2024-04-17,4,Hot food arrived hot — impressive logistics. Eco-friendly containers were a nice touch.,13
370,5,Green Garden Catering,Vegetarian,gold,2024-04-19,5,The quality of the ingredients was outstanding. A perfect variety of options for all dietary needs. Our go-to caterer for all company events.,23
368,5,Green Garden Catering,Vegetarian,gold,2024-04-20,4,The food was absolutely delicious. The driver was courteous and helpful with setup.,13
465,6,Taqueria Del Sol,Mexican,gold,2024-04-21,5,"Portions were generous and well-presented. Everything was labeled clearly, including allergen info. Great value for the price.",17
995,13,The Smokehouse BBQ,BBQ,silver,2024-04-22,4,"Portions were generous and well-presented. Arrived right on time, which is rare.",12
83,1,Boston Box Lunch Co.,American,platinum,2024-04-23,5,Everything tasted fresh and flavorful. The driver was courteous and helpful with setup. Highly recommend to other offices in the area.,21
411,5,Green Garden Catering,Vegetarian,gold,2024-04-24,5,On-time delivery made our event stress-free. The flavors were bold and authentic. Highly recommend to other offices in the area.,20
391,5,Green Garden Catering,Vegetarian,gold,2024-04-24,5,Hot food arrived hot — impressive logistics. Packaging was neat and easy to serve. Worth every penny for a team of 50.,22
390,5,Green Garden Catering,Vegetarian,gold,2024-04-25,5,The quality of the ingredients was outstanding. Delivery was prompt and professional. Our go-to caterer for all company events.,19
392,5,Green Garden Catering,Vegetarian,gold,2024-04-25,5,Hot food arrived hot — impressive logistics. Incredibly fresh — you could taste the quality. We will definitely be ordering again.,21
1036,13,The Smokehouse BBQ,BBQ,silver,2024-04-26,4,Hot food arrived hot — impressive logistics. The quality of the ingredients was outstanding.,14
939,12,Pacific Rim Catering,Asian Fusion,silver,2024-04-26,4,Hot food arrived hot — impressive logistics. Incredibly fresh — you could taste the quality.,15
863,11,Saffron House,Middle Eastern,gold,2024-04-29,4,"The delivery team handled a difficult parking situation gracefully. Everything was labeled clearly, including allergen info.",16
891,11,Saffron House,Middle Eastern,gold,2024-04-29,4,Everything tasted fresh and flavorful. The delivery team handled a difficult parking situation gracefully.,14
41,1,Boston Box Lunch Co.,American,platinum,2024-04-30,5,Everything tasted fresh and flavorful. On-time delivery made our event stress-free. Highly recommend to other offices in the area.,19
1029,13,The Smokehouse BBQ,BBQ,silver,2024-05-01,4,"The flavors were bold and authentic. Arrived right on time, which is rare.",13
118,2,Spice Route Catering,Indian,gold,2024-05-01,4,The delivery team handled a difficult parking situation gracefully. Eco-friendly containers were a nice touch.,15
191,3,Harbor Fresh Kitchen,American,silver,2024-05-01,4,A perfect variety of options for all dietary needs. Incredibly fresh — you could taste the quality.,17
1090,14,Garden State Greens,Vegetarian,silver,2024-05-02,4,Everything tasted fresh and flavorful. Hot food arrived hot — impressive logistics.,12
753,9,Seoul Kitchen Catering,Korean,gold,2024-05-02,4,Incredibly fresh — you could taste the quality. The driver was courteous and helpful with setup.,16
526,7,The Grain Bowl,American,silver,2024-05-03,4,Portions were generous and well-presented. Incredibly fresh — you could taste the quality.,13
864,11,Saffron House,Middle Eastern,gold,2024-05-03,5,The quality of the ingredients was outstanding. The quality of the ingredients was outstanding. We have used them three times and they get better every time.,26
317,4,Bella Cucina Events,Italian,platinum,2024-05-04,5,The food exceeded our expectations. Showed up early and had everything ready before our guests arrived. Highly recommend to other offices in the area.,24
57,1,Boston Box Lunch Co.,American,platinum,2024-05-04,4,The food exceeded our expectations. Eco-friendly containers were a nice touch.,11
55,1,Boston Box Lunch Co.,American,platinum,2024-05-05,5,Hot food arrived hot — impressive logistics. Eco-friendly containers were a nice touch. Competitive pricing without sacrificing quality.,18
396,5,Green Garden Catering,Vegetarian,gold,2024-05-06,5,"Showed up early and had everything ready before our guests arrived. The presentation was beautiful — looked catered, not just delivered. Competitive pricing without sacrificing quality.",26
42,1,Boston Box Lunch Co.,American,platinum,2024-05-06,5,The driver was courteous and helpful with setup. The quality of the ingredients was outstanding. Worth every penny for a team of 50.,23
495,6,Taqueria Del Sol,Mexican,gold,2024-05-07,4,Delivery was prompt and professional. The delivery team handled a difficult parking situation gracefully.,14
35,1,Boston Box Lunch Co.,American,platinum,2024-05-08,5,"Arrived right on time, which is rare. The food exceeded our expectations. Competitive pricing without sacrificing quality.",17
